web-scraper-order,web-scraper-start-url,cat-1,cat-1-href,cat-2,cat-2-href,prod,prod-href,title,description,price,shipping-dest,shipping-method
"1685122946-162","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","袖套","https://shop111028974.taobao.com/category-1431987086.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%D0%E4%CC%D7#bd","","https://item.taobao.com/item.htm?id=530224487680","新品捷安特GIANT自行车防晒冰丝袖套女骑行袖套男夏季护袖运动","","32.30","",""
"1685122959-163","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","车鞋  车袜","https://shop111028974.taobao.com/category-1431987085.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%B3%B5%D0%AC++%B3%B5%CD%E0#bd","","https://item.taobao.com/item.htm?id=573169755968","Giant捷安特四季通用山地车公路自行车骑行车袜男袜子自行装备","","82.60","上海 至 全国","快递 ¥35.00"
"1685122959-164","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","车鞋  车袜","https://shop111028974.taobao.com/category-1431987085.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%B3%B5%D0%AC++%B3%B5%CD%E0#bd","","https://item.taobao.com/item.htm?id=573169755968","Giant捷安特四季通用山地车公路自行车骑行车袜男袜子自行装备","","82.60","上海 至 全国","快递 ¥35.00"
"1685122959-165","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","车鞋  车袜","https://shop111028974.taobao.com/category-1431987085.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%B3%B5%D0%AC++%B3%B5%CD%E0#bd","","https://item.taobao.com/item.htm?id=573169755968","Giant捷安特四季通用山地车公路自行车骑行车袜男袜子自行装备","","82.60","上海 至 全国","快递 ¥35.00"
"1685122959-166","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","车鞋  车袜","https://shop111028974.taobao.com/category-1431987085.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%B3%B5%D0%AC++%B3%B5%CD%E0#bd","","https://item.taobao.com/item.htm?id=573169755968","Giant捷安特四季通用山地车公路自行车骑行车袜男袜子自行装备","","82.60","上海 至 全国","快递 ¥35.00"
"1685122959-167","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","车鞋  车袜","https://shop111028974.taobao.com/category-1431987085.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%B3%B5%D0%AC++%B3%B5%CD%E0#bd","","https://item.taobao.com/item.htm?id=573169755968","Giant捷安特四季通用山地车公路自行车骑行车袜男袜子自行装备","","82.60","上海 至 全国","快递 ¥35.00"
"1685122959-168","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","车鞋  车袜","https://shop111028974.taobao.com/category-1431987085.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%B3%B5%D0%AC++%B3%B5%CD%E0#bd","","https://item.taobao.com/item.htm?id=573169755968","Giant捷安特四季通用山地车公路自行车骑行车袜男袜子自行装备","车袜尺寸码如下","82.60","上海 至 全国","快递 ¥35.00"
"1685122959-169","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","车鞋  车袜","https://shop111028974.taobao.com/category-1431987085.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%B3%B5%D0%AC++%B3%B5%CD%E0#bd","","https://item.taobao.com/item.htm?id=573169755968","Giant捷安特四季通用山地车公路自行车骑行车袜男袜子自行装备","S  35-38      M39-42      L43-46","82.60","上海 至 全国","快递 ¥35.00"
"1685122959-170","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","车鞋  车袜","https://shop111028974.taobao.com/category-1431987085.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%B3%B5%D0%AC++%B3%B5%CD%E0#bd","","https://item.taobao.com/item.htm?id=573169755968","Giant捷安特四季通用山地车公路自行车骑行车袜男袜子自行装备","","82.60","上海 至 全国","快递 ¥35.00"
"1685122959-171","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","车鞋  车袜","https://shop111028974.taobao.com/category-1431987085.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%B3%B5%D0%AC++%B3%B5%CD%E0#bd","","https://item.taobao.com/item.htm?id=573169755968","Giant捷安特四季通用山地车公路自行车骑行车袜男袜子自行装备","最新款太阳版本车袜","82.60","上海 至 全国","快递 ¥35.00"
"1685122959-172","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","车鞋  车袜","https://shop111028974.taobao.com/category-1431987085.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%B3%B5%D0%AC++%B3%B5%CD%E0#bd","","https://item.taobao.com/item.htm?id=573169755968","Giant捷安特四季通用山地车公路自行车骑行车袜男袜子自行装备","18款车队版本车袜","82.60","上海 至 全国","快递 ¥35.00"
"1685122959-173","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","车鞋  车袜","https://shop111028974.taobao.com/category-1431987085.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%B3%B5%D0%AC++%B3%B5%CD%E0#bd","","https://item.taobao.com/item.htm?id=573169755968","Giant捷安特四季通用山地车公路自行车骑行车袜男袜子自行装备","","82.60","上海 至 全国","快递 ¥35.00"
"1685122959-174","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","车鞋  车袜","https://shop111028974.taobao.com/category-1431987085.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%B3%B5%D0%AC++%B3%B5%CD%E0#bd","","https://item.taobao.com/item.htm?id=573169755968","Giant捷安特四季通用山地车公路自行车骑行车袜男袜子自行装备","阿佩辛车队版本车袜","82.60","上海 至 全国","快递 ¥35.00"
"1685122959-175","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","车鞋  车袜","https://shop111028974.taobao.com/category-1431987085.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%B3%B5%D0%AC++%B3%B5%CD%E0#bd","","https://item.taobao.com/item.htm?id=573169755968","Giant捷安特四季通用山地车公路自行车骑行车袜男袜子自行装备","","82.60","上海 至 全国","快递 ¥35.00"
"1685122959-176","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","车鞋  车袜","https://shop111028974.taobao.com/category-1431987085.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%B3%B5%D0%AC++%B3%B5%CD%E0#bd","","https://item.taobao.com/item.htm?id=573169755968","Giant捷安特四季通用山地车公路自行车骑行车袜男袜子自行装备","捷安特禧玛诺车队版本车袜","82.60","上海 至 全国","快递 ¥35.00"
"1685122959-177","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","车鞋  车袜","https://shop111028974.taobao.com/category-1431987085.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%B3%B5%D0%AC++%B3%B5%CD%E0#bd","","https://item.taobao.com/item.htm?id=573169755968","Giant捷安特四季通用山地车公路自行车骑行车袜男袜子自行装备","","82.60","上海 至 全国","快递 ¥35.00"
"1685122959-178","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","车鞋  车袜","https://shop111028974.taobao.com/category-1431987085.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%B3%B5%D0%AC++%B3%B5%CD%E0#bd","","https://item.taobao.com/item.htm?id=573169755968","Giant捷安特四季通用山地车公路自行车骑行车袜男袜子自行装备","","82.60","上海 至 全国","快递 ¥35.00"
"1685122959-179","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","车鞋  车袜","https://shop111028974.taobao.com/category-1431987085.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%B3%B5%D0%AC++%B3%B5%CD%E0#bd","","https://item.taobao.com/item.htm?id=573169755968","Giant捷安特四季通用山地车公路自行车骑行车袜男袜子自行装备","","82.60","上海 至 全国","快递 ¥35.00"
"1685122959-180","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","车鞋  车袜","https://shop111028974.taobao.com/category-1431987085.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%B3%B5%D0%AC++%B3%B5%CD%E0#bd","","https://item.taobao.com/item.htm?id=573169755968","Giant捷安特四季通用山地车公路自行车骑行车袜男袜子自行装备","捷安特LIV车袜尺码如下","82.60","上海 至 全国","快递 ¥35.00"
"1685122959-181","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","车鞋  车袜","https://shop111028974.taobao.com/category-1431987085.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%B3%B5%D0%AC++%B3%B5%CD%E0#bd","","https://item.taobao.com/item.htm?id=573169755968","Giant捷安特四季通用山地车公路自行车骑行车袜男袜子自行装备","XS/S 34-37      ML-3841","82.60","上海 至 全国","快递 ¥35.00"
"1685122959-182","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","车鞋  车袜","https://shop111028974.taobao.com/category-1431987085.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%B3%B5%D0%AC++%B3%B5%CD%E0#bd","","https://item.taobao.com/item.htm?id=573169755968","Giant捷安特四季通用山地车公路自行车骑行车袜男袜子自行装备","","82.60","上海 至 全国","快递 ¥35.00"
"1685122959-183","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","车鞋  车袜","https://shop111028974.taobao.com/category-1431987085.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%B3%B5%D0%AC++%B3%B5%CD%E0#bd","","https://item.taobao.com/item.htm?id=573169755968","Giant捷安特四季通用山地车公路自行车骑行车袜男袜子自行装备","","82.60","上海 至 全国","快递 ¥35.00"
"1685122979-184","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","手套","https://shop111028974.taobao.com/category-1431987084.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%CA%D6%CC%D7#bd","","https://item.taobao.com/item.htm?id=531436871095","GIANT捷安特女式手套liv小羊皮短指手套女士九分指手套半指漏指","","161.88","",""
"1685122979-185","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","手套","https://shop111028974.taobao.com/category-1431987084.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%CA%D6%CC%D7#bd","","https://item.taobao.com/item.htm?id=531436871095","GIANT捷安特女式手套liv小羊皮短指手套女士九分指手套半指漏指","","161.88","",""
"1685122979-186","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","手套","https://shop111028974.taobao.com/category-1431987084.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%CA%D6%CC%D7#bd","","https://item.taobao.com/item.htm?id=531436871095","GIANT捷安特女式手套liv小羊皮短指手套女士九分指手套半指漏指","","161.88","",""
"1685122979-187","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","手套","https://shop111028974.taobao.com/category-1431987084.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%CA%D6%CC%D7#bd","","https://item.taobao.com/item.htm?id=531436871095","GIANT捷安特女式手套liv小羊皮短指手套女士九分指手套半指漏指","","161.88","",""
"1685122979-188","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","手套","https://shop111028974.taobao.com/category-1431987084.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%CA%D6%CC%D7#bd","","https://item.taobao.com/item.htm?id=531436871095","GIANT捷安特女式手套liv小羊皮短指手套女士九分指手套半指漏指","","161.88","",""
"1685122979-189","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","手套","https://shop111028974.taobao.com/category-1431987084.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%CA%D6%CC%D7#bd","","https://item.taobao.com/item.htm?id=531436871095","GIANT捷安特女式手套liv小羊皮短指手套女士九分指手套半指漏指","","161.88","",""
"1685122979-190","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","手套","https://shop111028974.taobao.com/category-1431987084.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%CA%D6%CC%D7#bd","","https://item.taobao.com/item.htm?id=531436871095","GIANT捷安特女式手套liv小羊皮短指手套女士九分指手套半指漏指","","161.88","",""
"1685122979-191","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","手套","https://shop111028974.taobao.com/category-1431987084.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%CA%D6%CC%D7#bd","","https://item.taobao.com/item.htm?id=531436871095","GIANT捷安特女式手套liv小羊皮短指手套女士九分指手套半指漏指","普通九分指女式手套","161.88","",""
"1685122979-192","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","手套","https://shop111028974.taobao.com/category-1431987084.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%CA%D6%CC%D7#bd","","https://item.taobao.com/item.htm?id=531436871095","GIANT捷安特女式手套liv小羊皮短指手套女士九分指手套半指漏指","","161.88","",""
"1685122989-193","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","头盔","https://shop111028974.taobao.com/category-1431987083.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%CD%B7%BF%F8#bd","","https://item.taobao.com/item.htm?id=39791705115","热卖GIANT捷安特TS-52青少年骑行头盔山地公路自行车装备保护帽","","132.72","上海 至 全国","快递 ¥35.00"
"1685122989-194","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","头盔","https://shop111028974.taobao.com/category-1431987083.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%CD%B7%BF%F8#bd","","https://item.taobao.com/item.htm?id=39791705115","热卖GIANT捷安特TS-52青少年骑行头盔山地公路自行车装备保护帽","适合53-58头围","132.72","上海 至 全国","快递 ¥35.00"
"1685122989-195","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","头盔","https://shop111028974.taobao.com/category-1431987083.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%CD%B7%BF%F8#bd","","https://item.taobao.com/item.htm?id=39791705115","热卖GIANT捷安特TS-52青少年骑行头盔山地公路自行车装备保护帽","","132.72","上海 至 全国","快递 ¥35.00"
"1685122989-196","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","头盔","https://shop111028974.taobao.com/category-1431987083.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%CD%B7%BF%F8#bd","","https://item.taobao.com/item.htm?id=39791705115","热卖GIANT捷安特TS-52青少年骑行头盔山地公路自行车装备保护帽","","132.72","上海 至 全国","快递 ¥35.00"
"1685122989-197","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","头盔","https://shop111028974.taobao.com/category-1431987083.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%CD%B7%BF%F8#bd","","https://item.taobao.com/item.htm?id=39791705115","热卖GIANT捷安特TS-52青少年骑行头盔山地公路自行车装备保护帽","","132.72","上海 至 全国","快递 ¥35.00"
"1685122989-198","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","头盔","https://shop111028974.taobao.com/category-1431987083.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%CD%B7%BF%F8#bd","","https://item.taobao.com/item.htm?id=39791705115","热卖GIANT捷安特TS-52青少年骑行头盔山地公路自行车装备保护帽","","132.72","上海 至 全国","快递 ¥35.00"
"1685122989-199","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","头盔","https://shop111028974.taobao.com/category-1431987083.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%CD%B7%BF%F8#bd","","https://item.taobao.com/item.htm?id=39791705115","热卖GIANT捷安特TS-52青少年骑行头盔山地公路自行车装备保护帽","","132.72","上海 至 全国","快递 ¥35.00"
"1685122989-200","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","头盔","https://shop111028974.taobao.com/category-1431987083.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%CD%B7%BF%F8#bd","","https://item.taobao.com/item.htm?id=39791705115","热卖GIANT捷安特TS-52青少年骑行头盔山地公路自行车装备保护帽","","132.72","上海 至 全国","快递 ¥35.00"
"1685122989-201","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","头盔","https://shop111028974.taobao.com/category-1431987083.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%CD%B7%BF%F8#bd","","https://item.taobao.com/item.htm?id=39791705115","热卖GIANT捷安特TS-52青少年骑行头盔山地公路自行车装备保护帽","","132.72","上海 至 全国","快递 ¥35.00"
"1685122989-202","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","头盔","https://shop111028974.taobao.com/category-1431987083.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%CD%B7%BF%F8#bd","","https://item.taobao.com/item.htm?id=39791705115","热卖GIANT捷安特TS-52青少年骑行头盔山地公路自行车装备保护帽","","132.72","上海 至 全国","快递 ¥35.00"
"1685122989-203","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","头盔","https://shop111028974.taobao.com/category-1431987083.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%CD%B7%BF%F8#bd","","https://item.taobao.com/item.htm?id=39791705115","热卖GIANT捷安特TS-52青少年骑行头盔山地公路自行车装备保护帽","","132.72","上海 至 全国","快递 ¥35.00"
"1685122989-204","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","头盔","https://shop111028974.taobao.com/category-1431987083.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%CD%B7%BF%F8#bd","","https://item.taobao.com/item.htm?id=39791705115","热卖GIANT捷安特TS-52青少年骑行头盔山地公路自行车装备保护帽","","132.72","上海 至 全国","快递 ¥35.00"
"1685122989-205","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","头盔","https://shop111028974.taobao.com/category-1431987083.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%CD%B7%BF%F8#bd","","https://item.taobao.com/item.htm?id=39791705115","热卖GIANT捷安特TS-52青少年骑行头盔山地公路自行车装备保护帽","","132.72","上海 至 全国","快递 ¥35.00"
"1685122989-206","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","头盔","https://shop111028974.taobao.com/category-1431987083.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%CD%B7%BF%F8#bd","","https://item.taobao.com/item.htm?id=39791705115","热卖GIANT捷安特TS-52青少年骑行头盔山地公路自行车装备保护帽","","132.72","上海 至 全国","快递 ¥35.00"
"1685122989-207","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","头盔","https://shop111028974.taobao.com/category-1431987083.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%CD%B7%BF%F8#bd","","https://item.taobao.com/item.htm?id=39791705115","热卖GIANT捷安特TS-52青少年骑行头盔山地公路自行车装备保护帽","","132.72","上海 至 全国","快递 ¥35.00"
"1685122989-208","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","头盔","https://shop111028974.taobao.com/category-1431987083.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%CD%B7%BF%F8#bd","","https://item.taobao.com/item.htm?id=39791705115","热卖GIANT捷安特TS-52青少年骑行头盔山地公路自行车装备保护帽","","132.72","上海 至 全国","快递 ¥35.00"
"1685123003-209","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","骑行服  骑行车裤","https://shop111028974.taobao.com/category-1431987082.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%C6%EF%D0%D0%B7%FE++%C6%EF%D0%D0%B3%B5%BF%E3#bd","","https://item.taobao.com/item.htm?id=554436271337","新品Giant捷安特LIV车衣短袖运动套装山地车公路骑行服车裤夏季女","","541.28","上海 至 全国","快递 ¥35.00"
"1685123003-210","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","骑行服  骑行车裤","https://shop111028974.taobao.com/category-1431987082.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%C6%EF%D0%D0%B7%FE++%C6%EF%D0%D0%B3%B5%BF%E3#bd","","https://item.taobao.com/item.htm?id=554436271337","新品Giant捷安特LIV车衣短袖运动套装山地车公路骑行服车裤夏季女","","541.28","上海 至 全国","快递 ¥35.00"
"1685123003-211","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","骑行服  骑行车裤","https://shop111028974.taobao.com/category-1431987082.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%C6%EF%D0%D0%B7%FE++%C6%EF%D0%D0%B3%B5%BF%E3#bd","","https://item.taobao.com/item.htm?id=554436271337","新品Giant捷安特LIV车衣短袖运动套装山地车公路骑行服车裤夏季女","","541.28","上海 至 全国","快递 ¥35.00"
"1685123003-212","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","骑行服  骑行车裤","https://shop111028974.taobao.com/category-1431987082.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%C6%EF%D0%D0%B7%FE++%C6%EF%D0%D0%B3%B5%BF%E3#bd","","https://item.taobao.com/item.htm?id=554436271337","新品Giant捷安特LIV车衣短袖运动套装山地车公路骑行服车裤夏季女","","541.28","上海 至 全国","快递 ¥35.00"
"1685123003-213","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","骑行服  骑行车裤","https://shop111028974.taobao.com/category-1431987082.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%C6%EF%D0%D0%B7%FE++%C6%EF%D0%D0%B3%B5%BF%E3#bd","","https://item.taobao.com/item.htm?id=554436271337","新品Giant捷安特LIV车衣短袖运动套装山地车公路骑行服车裤夏季女","","541.28","上海 至 全国","快递 ¥35.00"
